Category,Customer_ID,Website,Comment,Label,Date
A1,1410,Amazon,"Very, Very, Very high price. Worst!!!",Negative,14.08.2024
A1,1411,Amazon,Worth the amount. Good flavour for dishes,positive,14.08.2024
A1,1412,Amazon,"When you open it, it depends on your luck how the ghee turns out to be. Sometimes, amazing and at times horrible product. It disappoints to the core with taste and smell as Ghee is recognized based on really good smell and taste. GRB Ghee is very tasty and yummy.",neutral,14.08.2024
A1,1413,Amazon,Love the aroma,positive,14.08.2024
A1,1414,Amazon,Good,positive,14.08.2024
A1,1415,Amazon,"Best tasting pure ghee from GRB. No adulteration, excellent aroma and taste.",positive,14.08.2024
A1,1416,Amazon,"GRB Ghee tastes better than Amul, Nandini type and kind of brands",positive,14.08.2024
A1,1417,Amazon,As expected it is danedar and gives aroma and taste,positive,14.08.2024
A1,1418,Amazon,Product is okay but delivery charge and leadtime is high,Negative,14.08.2024
A1,1419,Amazon,"Since there are many duplicate ghee products available in market it's really hard to find the quality of product.
Overall the texture and smell was same as of ghee.",Negative,14.08.2024
A1,1420,Amazon,It is an okay product - not really that great for the price it is available.,neutral,14.08.2024
A1,1421,Amazon,Good taste,positive,14.08.2024
A1,1422,Amazon,"GRB is one of the best. Ordered a packet but bottle came, happy for that. Used this ghee in Chennai, Singapore now happy to get online in Kolkata.",positive,14.08.2024
A1,1423,Amazon,Regular user,positive,14.08.2024
A1,1424,Amazon,"best ghee in the market. I have tried amul,gowardhana and aashirwad . The taste and aroma is far better than other brands.",positive,15.08.2024
A1,1425,Amazon,Smells good and taste good,positive,15.08.2024
A1,1426,Amazon,"Good Aroma,tasty and purity",positive,15.08.2024
A1,1427,Amazon,Good quality,positive,15.08.2024
A1,1428,Amazon,Verified purchase.,positive,15.08.2024
A1,1429,Amazon,Good,positive,15.08.2024
A1,1430,Amazon,Bought at a higher price.,Negative,15.08.2024
A1,1431,Amazon,Excellent,positive,15.08.2024
A1,1432,Amazon,Good quality,positive,15.08.2024
A1,1433,Amazon,Very tasty and home made feeling,positive,15.08.2024
A1,1434,Amazon,Good,positive,15.08.2024
A1,1435,Amazon,Like I used for all items,positive,15.08.2024
A1,1436,Amazon,BEST GHEE AMONG ALL BRANDS,positive,15.08.2024
A1,1437,Amazon,Good one,positive,15.08.2024
A1,1438,Amazon,not pure ghee with small quantity compare to price,Negative,15.08.2024
A1,1439,Amazon,Don't buy this product. Waste of money. I received it with sep MFG date. But it smells bad. Not able to return or refund.,Negative,15.08.2024
A1,1440,Amazon,"Product is ok, buying from Amazon is a harrowing experience.",Negative,15.08.2024
A1,1441,Amazon,i like it sooooo much,positive,15.08.2024
A1,1442,Amazon,good ghee,positive,15.08.2024
A1,1443,Amazon,Nice,positive,15.08.2024
A1,1444,Amazon,Gud product,positive,15.08.2024
A1,1445,Amazon,Best Quantity,positive,15.08.2024
A1,1446,Amazon,Good,positive,15.08.2024
A1,1447,Amazon,Good,positive,15.08.2024
A1,1448,Amazon,Flavor also good,positive,15.08.2024
A1,1449,Amazon,Product is good and I use it for cooking.,positive,15.08.2024
A1,1450,Amazon,Does not smell or taste like pure ghee,Negative,15.08.2024
A1,1451,Amazon,Goverdhan ghee is 100% pure. Very good product.Thanks amazon.,positive,15.08.2024
A1,1452,Amazon,"For Pooja purpose i ordered this goverdhan ghee, flavour and quality is good,nice product from Amazon, thanks ?? Amazon",neutral,15.08.2024
A1,1453,Amazon,"The seal inside the bottle was broken and therefore there was leakage of ghee over the plastic wrapings , Please note this , I have not yet weighed the ghee , But it appears to be less than the desired quantity, However I am not returning the item as we consider disregarding ghee(cow) is inauspicious,",Negative,15.08.2024
A1,1454,Amazon,Excellent,positive,16.08.2024
A1,1455,Amazon,Please replace or refund as early possible,Negative,16.08.2024
A1,1456,Amazon,This add on tv shows product made from ghee but the add looks at if there are bugs in the ghee which really puts off one . It looks full of insects flowing in the dish,Negative,16.08.2024
A1,1457,Amazon,"It is always Good & natural product , Only thoda price is high",neutral,16.08.2024
A1,1458,Amazon,Gowardhan ghee is good. But I have given more money than mrp for shipping not worth it.,neutral,16.08.2024
A1,1459,Amazon,Worse ghee i ate ever,Negative,16.08.2024
A1,1460,Amazon,Very bad quality,Negative,16.08.2024
A1,1461,Amazon,"We are using for DEEPAM
Not for cooking. No complaints",neutral,16.08.2024
A1,1462,Amazon,Have been using this now for more than 10 yrs now but need to Sureity on weight before purchasing . Whether it's 1 kgs and not 1 ltrs .,neutral,16.08.2024
A1,1463,Amazon,Tastes good,positive,16.08.2024
A1,1464,Amazon,Good,positive,16.08.2024
A1,1465,Amazon,Excellent,positive,16.08.2024
A1,1466,Amazon,"One of my biggest disappointments is the purchase of Govardhan ghee
After watching KBC
IT lacks aroma taste and flavour
In winter also it is in liquid state which makes me suspect it's contents",Negative,16.08.2024
A1,1467,Amazon,Product was already open .,Negative,16.08.2024
A1,1468,Amazon,"Very bad.Not ghee at all.It has oil.mixed.
Even in December winter it is in semi liquid state not hard chunk like coconut oil or mother dairy ghee.
Plz don't buy if u want ur family's health",Negative,16.08.2024
A1,1469,Amazon,"Dalda is more then bettar of this produnct
Isme na to koi ghee jaisi smell hai or na hi test",Negative,16.08.2024
A1,1470,Amazon,There is no feed back about the delivery. The item orders on 22nd may.,Negative,16.08.2024
A1,1471,Amazon,"The Indigenous cows pure ghee is not possible in this rate, please do not mess with anyone's health, you should not do this.",Negative,16.08.2024
A1,1472,Amazon,"The Govardhan ghee which I have used is really very good, but the only condition is that the prices are very high. I have used it very good and very tasty.",neutral,16.08.2024
A1,1473,Amazon,"Good quality, but, price too high",neutral,16.08.2024
A1,1474,Amazon,"love the taste of ghee
its 100% pure with great smell",positive,17.08.2024
A1,1475,Amazon,Product Quality is great,positive,17.08.2024
A1,1476,Amazon,Good,positive,17.08.2024
A1,1477,Amazon,"Well, it's way better than Patanjali ghee (which looked and smelled like Dalda) but then you can also buy ghee on amazon which costs about 3.3k for a litre (organic, gir cow, desi ghee and what not). In my view, Gowardhan being an out and out dairy product maker and the quality, as well as smell, is quite good. So if you cant get your supply of ghee from the village or local dairy guys in packaged ghee this is a good brand to use. Good for general home use and cooking and pricing is also competitive.",positive,17.08.2024
A1,1478,Amazon,This ghee is not available everywhere and every time but this is my favourite ghee. The quality is just too good.,neutral,17.08.2024
A1,1479,Amazon,Worst ghee and fake marketing as per the critics and no smell no taste waste of money i don't know why i ordered this product after seeing KBC.,Negative,17.08.2024
A1,1480,Amazon,"I like Govardhan ghee for its fresh taste, color and quality.",positive,17.08.2024
A1,1481,Amazon,"I was Charged ?158 more than the MRP of ?370, and smell was not of ghee. Hence, I strongly suggest to not buy this product.",Negative,17.08.2024
A1,1482,Amazon,Ghee was good.,positive,17.08.2024
A1,1483,Amazon,Its an average quality product.,neutral,17.08.2024
A1,1484,Amazon,Good product ??,positive,17.08.2024
A1,1485,Amazon,Taste n quality aroma,positive,17.08.2024
A1,1486,Amazon,"Worst product. Unpacked, torn condition. No replacement done via Amazon. Unbearable, won't book such expensive things from Amazon now. ????",Negative,17.08.2024
A1,1487,Amazon,The lid was not covered with thin plastic film.,Negative,17.08.2024
A1,1488,Amazon,"Quality of this ghee is mind blowing, value for money, it's smelling very well it is healthy..",positive,17.08.2024
A1,1489,Amazon,Good product,positive,17.08.2024
A1,1490,Amazon,We liked the quality of the Ghee.,positive,17.08.2024
A1,1491,Amazon,Not real,Negative,17.08.2024
A1,1492,Amazon,Not happy b'coz Price Charged by Amazon more than its printed price .... quality of ghee is Good .,Negative,17.08.2024
A1,1493,Amazon,Container top was broken,Negative,17.08.2024
A1,1494,Amazon,"I am using Govardhan cow ghee from almost 2 year. I always recommended others also to use the same. But from last times it’s quality is getting worse. It smells very weird.
In this chilling weather ghee is in flowing consistency.
Marketing increased but quality decreased ??",Negative,17.08.2024
A1,1495,Amazon,20% Ghee and 80% dalda. Placed order for Puja but not happy with the quality. Just added Ghee colour. Ignore,Negative,17.08.2024
A1,1496,Amazon,Absolutely justfied price for this Ghee. Really tasty and smells awsome,positive,17.08.2024
A1,1497,Amazon,Bottle is opened,Negative,17.08.2024
A1,1498,Amazon,"I like it taste,makes the food delicious and body healthy . Also made from pure ingredients . Just wonderful and fantastic product",positive,17.08.2024
A1,1499,Amazon,very costly. Actually it's of around 600 rs only.,Negative,17.08.2024
A1,1500,Amazon,Tastes bland. Doesn't have the fragrance of pure ghee and barely adds any flavour to food.,Negative,17.08.2024
A1,1501,Amazon,Very good,positive,17.08.2024
A1,1502,Amazon,Good,positive,17.08.2024
A1,1503,Amazon,"Very nice product , just blindly go for it.",positive,17.08.2024
A1,1504,Amazon,Useful,positive,17.08.2024
A1,1505,Amazon,Quality product ????,positive,17.08.2024
A1,1506,Amazon,Good Product,positive,17.08.2024
A1,1507,Amazon,"Just amazing product,love this,will buy again,very tasty and all should buy this product ,best in the market Thanks much Amazon",positive,17.08.2024
A1,1508,Amazon,Nice product test is also good. Package of item it was very nice. I like it the way you made,positive,17.08.2024
A1,1509,Amazon,Was well packed and the contents were as expected,positive,17.08.2024
A1,1510,Amazon,costly but very nice,neutral,17.08.2024
A1,1511,Flipkart,"AS compared to other ghee it's best. According to me, I prefer you to take eat..",positive,17.08.2024
A1,1512,Flipkart,Good product,positive,17.08.2024
A1,1513,Flipkart,Good,positive,17.08.2024
A1,1514,Flipkart,Nice product,positive,17.08.2024
A1,1515,Flipkart,Good quality products on time delivery,positive,17.08.2024
A1,1516,Flipkart,Received order in good condition the delivery boy brought in time thanks Flipkart.,positive,17.08.2024
A1,1517,Flipkart,EXCELLENT...,positive,17.08.2024
A1,1518,Flipkart,Ok,neutral,17.08.2024
A1,1519,Flipkart,Nice,positive,17.08.2024
A1,1520,Flipkart,Good,positive,17.08.2024
A1,1521,Flipkart,I am sooo happy,positive,17.08.2024
A1,1522,Flipkart,Good quality,positive,17.08.2024
A1,1523,Flipkart,Thanks,positive,17.08.2024
A1,1524,Flipkart,Nice good quality,positive,17.08.2024
A1,1525,Flipkart,Very good,positive,17.08.2024
A1,1526,Flipkart,Nicely delivered excellent service ...good packing,positive,17.08.2024
A1,1527,Flipkart,Good product,positive,17.08.2024
A1,1528,Flipkart,Good,positive,17.08.2024
A1,1529,Flipkart,Very good product. Quality is so good.,positive,17.08.2024
A1,1530,Flipkart,Good work,positive,17.08.2024
A1,1531,Flipkart,Good,positive,17.08.2024
A1,1532,Flipkart,Excellent service thank you flipkart,positive,17.08.2024
A1,1533,Flipkart,super nice every one buy,positive,17.08.2024
A1,1534,Flipkart,i am so happy for this product,positive,17.08.2024
A1,1535,Flipkart,Excellent,positive,18.08.2024
A1,1536,Flipkart,Super,positive,18.08.2024
A1,1537,Flipkart,OSM. very good quality. I am very happy thank you ?? flipkart,positive,18.08.2024
A1,1538,Flipkart,"Product quality best, delivery fast",positive,18.08.2024
A1,1539,Flipkart,All in good condition... thanks,positive,18.08.2024
A1,1540,Flipkart,Very good,positive,18.08.2024
A1,1541,Flipkart,Good guys keep it up,positive,18.08.2024
A1,1542,Flipkart,Good work fst dilvry nd nice offer and discount,positive,18.08.2024
A1,1543,Flipkart,Trusted product,positive,18.08.2024
A1,1544,Flipkart,Excellent,positive,18.08.2024
A1,1545,Flipkart,Just ok,positive,18.08.2024
A1,1546,Flipkart,Very fast and safe delivery,positive,18.08.2024
A1,1547,Flipkart,Good,positive,18.08.2024
A1,1548,Flipkart,Awesome quality,positive,18.08.2024
A1,1549,Flipkart,Very good product,positive,18.08.2024
A1,1550,Flipkart,Awesome,positive,18.08.2024
A1,1551,Flipkart,Nice,positive,18.08.2024
A1,1552,Flipkart,Very nice discount and good product,positive,18.08.2024
A1,1553,Flipkart,It's not pure ghee waste of money totally ??,Negative,18.08.2024
A1,1554,Flipkart,I like it's flavour and purity,positive,19.08.2024
A1,1555,Flipkart,Good product,positive,19.08.2024
A1,1556,Flipkart,Nice product delivered,positive,19.08.2024
A1,1557,Flipkart,It's ok but not as Morton ghee,Negative,19.08.2024
A1,1558,Flipkart,Good ratehigh.,positive,19.08.2024
A1,1559,Flipkart,This is an amazing product. It's delicious and yes of course very very useful one. Thank you.,positive,19.08.2024
A1,1560,Flipkart,Nice product and Good Flipkart service,positive,19.08.2024
A1,1561,Flipkart,"On time delivery , good paking thanks flip kart and ekart",positive,19.08.2024
A1,1562,Flipkart,Good super delivery boy good,positive,19.08.2024
A1,1563,Flipkart,It is Okay kind but compared to most popular Amul brand it is quite costly.,neutral,19.08.2024
A1,1564,Flipkart,"Very nice product, taste good.",positive,19.08.2024
A1,1565,Flipkart,Nice,positive,19.08.2024
A1,1566,Flipkart,Best ghee,positive,19.08.2024
A1,1567,Flipkart,Nice thanks,positive,19.08.2024
A1,1568,Flipkart,Good,positive,19.08.2024
A1,1569,Flipkart,Very nice,positive,19.08.2024
A1,1570,Flipkart,Good,positive,19.08.2024
A1,1571,Flipkart,Value for money and fastest delivery,positive,19.08.2024
A1,1572,Flipkart,"Great Quality! The ghee is of excellent quality, pure, and has a rich aroma. My family loves it.",positive,19.08.2024
A1,1573,Flipkart,Tastes Authentic. Reminds me of the homemade ghee my grandmother used to make. Simply delicious!,positive,19.08.2024
A1,1574,Flipkart,"Highly Recommend. I've tried many brands, but Gowardhan Ghee stands out. It's perfect for cooking and adding flavor.",positive,19.08.2024
A1,1575,Flipkart,Rich and Creamy. The texture is very smooth and creamy. Works well in all my recipes.,positive,19.08.2024
A1,1576,Flipkart,Value for Money. High-quality ghee at a reasonable price. I will definitely repurchase.,positive,19.08.2024
A1,1577,Flipkart,Healthy and Pure. I appreciate that it's made from cow's milk and is very healthy. Great for my diet.,positive,19.08.2024
A1,1578,Flipkart,Good Packaging. Arrived well-packaged and intact. The quality of the ghee is top-notch.,positive,19.08.2024
A1,1579,Flipkart,"Great for Baking. I've been using it in my baking recipes, and it adds a wonderful flavor.",positive,19.08.2024
A1,1580,Flipkart,"Okay Product. The ghee is okay, but I've had better. It's decent for the price.",neutral,19.08.2024
A1,1581,Flipkart,Not Happy. The quality wasn't as expected. It has a strange aftertaste.,Negative,19.08.2024
A1,1582,Flipkart,"Smells Odd. The ghee has a peculiar smell, not what I anticipated.",Negative,19.08.2024
A1,1583,Flipkart,"Average Quality. It's not the best, but it's not the worst either. Just average.",neutral,19.08.2024
A1,1584,Flipkart,Not Worth the Price. I feel it's overpriced for the quality offered.,Negative,20.08.2024
A1,1585,Flipkart,Too Oily. The ghee feels too oily and heavy. Didn't like it much.,Negative,20.08.2024
A1,1586,Flipkart,"Decent but Expensive. The ghee is decent, but I find it a bit expensive.",neutral,20.08.2024
A1,1587,Flipkart,Authentic Flavor. The flavor is authentic and rich. Just like homemade.,positive,20.08.2024
A1,1588,Flipkart,Pure Ghee. This is pure ghee with no additives. Excellent quality.,positive,20.08.2024
A1,1589,Flipkart,Wonderful Taste. The taste is simply wonderful. My kids love it.,positive,20.08.2024
A1,1590,Flipkart,Great for Frying. Perfect for frying and cooking. Doesn't burn easily.,positive,20.08.2024
A1,1591,Flipkart,Highly Satisfied. Very satisfied with this purchase. Excellent ghee.,positive,20.08.2024
A1,1592,Flipkart,Perfect for Sweets. Great for making Indian sweets. Adds a rich flavor.,positive,20.08.2024
A1,1593,Flipkart,Great Product. Very satisfied with the quality and taste of this ghee.,positive,20.08.2024
A1,1594,Flipkart,"Perfect Consistency. The consistency is perfect, not too thick or too runny.",positive,20.08.2024
A1,1595,Flipkart,Worth the Price. Definitely worth the price for the quality you get.,positive,20.08.2024
A1,1596,Flipkart,Doesn't Melt Well. The ghee doesn't melt well and has lumps.,Negative,20.08.2024
A1,1597,Flipkart,Great for Health. Very healthy and pure. Great addition to my diet.,positive,20.08.2024
A1,1598,Flipkart,Nice Packaging. Nicely packaged and delivered on time. Great product.,positive,20.08.2024
A1,1599,Flipkart,Best Quality. This is the best quality ghee I've used. Highly recommend.,positive,20.08.2024
A1,1600,Flipkart,Too Expensive. I think it's too expensive for what you get.,Negative,20.08.2024
A1,1601,Flipkart,Authentic Taste. The taste is authentic and rich. Perfect for traditional recipes.,positive,20.08.2024
A1,1602,Flipkart,Not Impressed. The ghee did not meet my expectations. Will not buy again.,Negative,20.08.2024
A1,1603,Flipkart,"Just Okay. It's just okay, nothing special about it.",neutral,20.08.2024
A1,1604,Flipkart,Disappointing. The ghee is not as good as I hoped. Disappointed with the purchase.,Negative,20.08.2024
A1,1605,Amazon,"Best ghee used till now. Consistecy, texture is so good. Authentic product must buy. Worth buying. White in color and thick not like others which keep melting.",positive,21.08.2024
A1,1606,Amazon,"Everyday,always good",positive,21.08.2024
A1,1607,Amazon,Tasty & Healthy,positive,21.08.2024
A1,1608,Amazon,Not bad,positive,21.08.2024
A1,1609,Amazon,"Have always liked this brand as well as MilkFood. Slightly on the expensive side and again AMZN Fresh should offer deals Buy1Get1 for regulars like myself, who'd want to buy from AMZN. Overall, thanks.",positive,21.08.2024
A1,1610,Amazon,Not tasty,Negative,21.08.2024
A1,1611,Amazon,It's available only online,neutral,21.08.2024
A1,1612,Amazon,DO NOT GIVE IT TO YOUR KIDS. It's an utter sub-standard product. Looks like it is prepared from the very sub-standard quality of milk or butter that has already oxidised. Taste and aroma are pathetic.,Negative,21.08.2024
A1,1613,Amazon,Is it original ghee? Pl give answer.,Negative,21.08.2024
A1,1614,Amazon,Received it today must say package was top notch ??. Ordered it for the second time must say quality is really very nice ??,positive,21.08.2024
A1,1615,Amazon,The quality of ghee is to good,positive,21.08.2024
A1,1616,Amazon,I paid Rs450 for it,neutral,21.08.2024
A1,1617,Amazon,Good.,positive,21.08.2024
A1,1618,Amazon,Really great,positive,21.08.2024
A1,1619,Amazon,ok ok,neutral,21.08.2024
A1,1620,Amazon,Nestle Everyday Shahi Ghee in the 1L variant is a premium and authentic clarified butter that adds richness and flavor to a variety of dishes.,positive,21.08.2024
A1,1621,Amazon,Good for health,positive,21.08.2024
A1,1622,Amazon,Very nice taste and smell and flavour,positive,21.08.2024
A1,1623,Amazon,"Ordered in month of march24, old product received with expiry20/04/24.",Negative,21.08.2024
A1,1624,Amazon,Good for health,positive,22.08.2024
A1,1625,Amazon,Very nice taste and smell and flavour,positive,22.08.2024
A1,1626,Amazon,got old product,Negative,22.08.2024
A1,1627,Amazon,nice product,positive,22.08.2024
A1,1628,Amazon,Very much taste like vanspati ghee (dalda 60%),Negative,22.08.2024
A1,1629,Amazon,Smell good,positive,22.08.2024
A1,1630,Amazon,You can use it but can't add in your fav,Negative,22.08.2024
A1,1631,Amazon,Test is good ??,positive,22.08.2024
A1,1632,Amazon,thanks,positive,22.08.2024
A1,1633,Amazon,Awesome,positive,22.08.2024
A1,1634,Amazon,Smells bad when heated. Not good. Will not buy again.,Negative,22.08.2024
A1,1635,Amazon,Better,positive,22.08.2024
A1,1636,Amazon,Milavati h not pure ghee,Negative,22.08.2024
A1,1637,Amazon,"The quality of this ghee is quite good. I was fed up buying different company desi ghee and unfortunately those were not upto the mark, many of which looked artificial.

But this Nestle product helped me stop further search.",neutral,22.08.2024
A1,1638,Amazon,"The ghee although competitively priced, is very bland, lacks aroma and richness. Ok, for preparation of sweets where the ghee flavour is not required. For cooking and dishes you prepare this ghee may not suit.",Negative,22.08.2024
A1,1639,Amazon,Excellent,positive,22.08.2024
A1,1640,Amazon,Very Good Product...,positive,22.08.2024
A1,1641,Amazon,Superb every day,positive,22.08.2024
A1,1642,Amazon,Nice aroma,positive,22.08.2024
A1,1643,Amazon,Ananda and nestley is same,neutral,22.08.2024
A1,1644,Amazon,"Amongst the basket full of branded and nonbranded food items, Nestle has make a mark for itself. you can simply go for Nestle products without doubt, and Nestle Ghee is one amongst them. I trust it.",positive,22.08.2024
A1,1645,Amazon,Good product. Buy at reasonable price of 6H.,positive,22.08.2024
A1,1646,Amazon,What has to be done if we failed to cross check the status in my orders as no notification received and not delivered,Negative,22.08.2024
A1,1647,Amazon,It just doesn’t taste like ghee at all.dont know how is this manufactured .Looks like vanaspati. I would not recommend buying it.,Negative,22.08.2024
A1,1648,Amazon,Good,positive,22.08.2024
A1,1649,Amazon,Ghee with a taste of nature,positive,22.08.2024
A1,1650,Amazon,Test is good,positive,22.08.2024
A1,1651,Amazon,"Not Nad for trying but it's has very good color and texture as it supposed to be .

Fragrance in not 100%

But overall good purchase",neutral,22.08.2024
A1,1652,Amazon,"The product fragrance is very different, does not look like pure ghee.",Negative,22.08.2024
A1,1653,Amazon,Good,positive,22.08.2024
A1,1654,Amazon,"It’s ok ok product, texture is too fine, absolutely there’s no aroma of ghee. I will NOT buy it again",Negative,23.08.2024
A1,1655,Amazon,Bad,Negative,23.08.2024
A1,1656,Amazon,Noice product and price,positive,23.08.2024
A1,1657,Amazon,"its an average product in terms of usage, not so pure as desi ghee. Texture is very thick, flavor ok ok",Negative,23.08.2024
A1,1658,Amazon,Boht acha desi ghee hai ghar ke ghee jaisa swaad hai that’s why i loved everday pure desi ghee,positive,23.08.2024
A1,1659,Amazon,Good,positive,23.08.2024
A1,1660,Amazon,Nice??,positive,23.08.2024
A1,1661,Amazon,Good product,positive,23.08.2024
A1,1662,Amazon,Very very good ghee,positive,23.08.2024
A1,1663,Amazon,"My recent order was unexpectedly damaged.
But Amazon has solved the problem.
So, there is no issue with that..
Thanks Amazon. .",positive,23.08.2024
A1,1664,Amazon,Gheee is so tasty and A1 quality .,positive,23.08.2024
A1,1665,Amazon,The quality is very very bad donot but,Negative,23.08.2024
A1,1666,Amazon,"Satisfied with the product
I like it",positive,23.08.2024
A1,1667,Amazon,Full false ...not punjabi ghee...taste is more less and aroma also...please check quality OK..,Negative,23.08.2024
A1,1668,Amazon,Very good test,positive,23.08.2024
A1,1669,Amazon,good quality,positive,23.08.2024
A1,1670,Amazon,Good product from Nestle brand,positive,23.08.2024
A1,1671,Amazon,"Product is as per it's description, does not have any powerful cent in it but test is very good.",neutral,23.08.2024
A1,1672,Amazon,It's sixth time I have purchased it. It's really much better than all other similar products.,positive,23.08.2024
A1,1673,Amazon,Product is good but Seller is cheating by showing MRP as 525 and showing a discount being offered.. on the box its clearly mentioned as 500 only.. so basically no discount is there on this item,neutral,23.08.2024
A1,1674,Amazon,Ok,neutral,23.08.2024
A1,1675,Amazon,Much much better than the products available in the market,Negative,23.08.2024
A1,1676,Amazon,Average ghee in this price,neutral,23.08.2024
A1,1677,Amazon,The quality is very good.,positive,23.08.2024
A1,1678,Amazon,Good product,positive,23.08.2024
A1,1679,Amazon,the ghee in the market is sold in the name of cow ghee gir cow ghee charging sky high prices in the range of rs 600 to rs 2000 for one kg. it is trust which matters and nestle shahi ghee is pure ghee with good smell and aroma and is so reasonably priced. they are transparent about the milk they source the benefits the farmers get and the consistency and purity they deliver is worth every penny.,Negative,24.08.2024
A1,1680,Amazon,After frying with it the rest ghee smell bad,Negative,24.08.2024
A1,1681,Amazon,"The ghee is consistent texture, good colour and taste. Ideal for direct consumption as well as cooking. No wonder it goes out-of-stock very frequently.
I'd say please ignore the 1 star bad reviews some people have posted. Unless they were duped by the delivery person and delivered some alternate product (which is unlikely given Amazon service) I don't think the reviews are accurate.",neutral,24.08.2024
A1,1682,Amazon,I'm using it for last 2 years and never got any complaint or issue with tast and quality.,positive,24.08.2024
A1,1683,Amazon,Taste and freshness is good,positive,24.08.2024
A1,1684,Amazon,"The Quality, Taste and scent of the ghee are just like home made.
Biryani's sweets, halwa, paratha, puris or just patting it on your chapati makes
your food delicious and tasty. Value for money product. I would strongly
recommend it to all.",positive,24.08.2024
A1,1685,Amazon,I dont want to be waste my ghee in pot or fry pan it's this much valueable must be as just like marwadi keeps only beside khichdi smell and finish the khichdi. Flavor roming and and it will be reached to the next door. Dear this is every day shu'dha ghee once you try,Negative,24.08.2024
A1,1686,Amazon,U may have it,neutral,24.08.2024
A1,1687,Amazon,Taste not satisfied,Negative,24.08.2024
A1,1688,Amazon,Don't waste your money,Negative,24.08.2024
A1,1689,Amazon,"When I had bought it in Jan the consistency was different. As the temperatures increased, it melted well but now what's left is think vanaspati.
One could buy Vanspati for ?130/Kg instead of this adulterated ?500/kg ""Shahee Ghee"".",Negative,24.08.2024
A1,1690,Amazon,I won't buy it again,Negative,24.08.2024
A1,1691,Amazon,Very tasty ghee,positive,24.08.2024
A1,1692,Amazon,I am certified with my product,positive,24.08.2024
A1,1693,Amazon,good,positive,24.08.2024
A1,1694,Amazon,"Product is good, recommended",positive,24.08.2024
A1,1695,Amazon,Don't purchase damaged Product received,Negative,24.08.2024
A1,1696,Amazon,Worth the purchase. It does have slightly different scent but not that different.,neutral,24.08.2024
A1,1697,Amazon,Very good,positive,24.08.2024
A1,1698,Amazon,"This product is reasonable with it's price.
But, with respect to the quality, it's not completely converted into Ghee and still it's like butter. ??
Otherwise, it's good.",neutral,24.08.2024
A1,1699,Amazon,Meets expectations,positive,24.08.2024
A1,1700,Amazon,Enjoy fresh chapatis with a dash of Nesle Shahi Ghee or savour with sweets like simple 'sheera' prepared in this ghee. Enjoy.,positive,24.08.2024
A1,1701,Amazon,Good but aroma and flavor is missing,neutral,24.08.2024
A1,1702,Amazon,So disgusting.... There are some caterpillars in Nestle ghee.... Soo disgustingg..... Wrost service amazon.... No replacment...,Negative,24.08.2024
A1,1703,Amazon,"Quality was good, delivery was superfast.",positive,24.08.2024
A1,1704,Amazon,It is strange smell of course not of Ghee. It doesn't melt. There is definitely some issues with the product.. I have stopped taking this after few spoon,Negative,25.08.2024
A1,1705,Amazon,Don't purchase damaged Product received,Negative,25.08.2024
A1,1706,Amazon,What has to be done if we failed to cross check the status in my orders as no notification received and not delivered,Negative,25.08.2024
A1,1707,Amazon,It just doesn’t taste like ghee at all.dont know how is this manufactured .Looks like vanaspati. I would not recommend buying it.,Negative,25.08.2024
A1,1708,Amazon,Bad,Negative,25.08.2024
A1,1709,Amazon,The quality is very very bad donot but,Negative,25.08.2024
A1,1710,Amazon,After frying with it the rest ghee smell bad,Negative,25.08.2024
A1,1711,Amazon,Don't waste your money,Negative,25.08.2024
A1,1712,Amazon,"ve been a long-term consumer of this product. Never had any complaints. However, my recent purchase has been a total disappointment, health-wise and money-wise too. Unfortunately, I can't even return this product. So DON'T BUY unless Nestle starts taking QUALITY CHECKS seriously. Until then switch to a better alternative.",Negative,25.08.2024
A1,1713,Amazon,Quality is not good,Negative,25.08.2024
A1,1714,Amazon,It does not have ghee fragrance and no taste of ghee please don't buy,Negative,25.08.2024
A1,1715,Amazon,Don't waste your money. It's non returnable. No ghee smell and taste. It's like dalda. I don't recommend this product,Negative,25.08.2024
A1,1716,Amazon,Very bad quality.duplicate ghee.,Negative,25.08.2024
A1,1717,Amazon,Melting only on heating..But actual cow ghee melts at Chennai's hot temperature during summer. Bought considering the brand. But a big disappointment and feeling it a scam from the well known brand.,Negative,25.08.2024
A1,1718,Amazon,"Unbelievable. 60 % dalda mixed.. adulterated .. never expected from a branded company like nestle
Amazon should not hide comments
Most of the negative comments are hidden
The below one was the comment for my first purchase

I purchased the item for rs 530 few weeks back but increased rs 100 suddenly
Nice product like original ghee",Negative,25.08.2024
A1,1719,Amazon,Waste of money.. its just like dalda or vanaspati.. not at all good.. felt like Nestle company don't compromise on quality but that thinking was wrong ?? I wish to give negative value,Negative,25.08.2024
A1,1720,Amazon,I did not really felt like having ghee. First time tried this brand but didn't feel the taste or fragrance of ghee. It was bland like vanaspathi and mild taste of coconut oil.,Negative,25.08.2024
A1,1721,Amazon,This is not cow ghee . It’s a mix of cow and buffalo ghee. Don’t buy this item if you want pure cow ghee. Negligence of AMAZON SEARCH BAR.,Negative,25.08.2024
A1,1722,Amazon,It feels and taste like. Nothing shahi as mention. Better Nestle work on quality now.,Negative,25.08.2024
A1,1723,Amazon,It's not gee,Negative,25.08.2024
A1,1724,Amazon,It doesn't have any aroma or taste. Will be good to have my refund if possible.,Negative,25.08.2024
